document_id	cold_category	reference	delta	category_label
DOI:10.1002/cbic.201402579	protein_identity_cold	Coarse provenance	0.121253963781311	Protein
DOI:10.1002/cbic.201402673	strict_double_cold	Coarse provenance	-0.00977260013973454	Double
DOI:10.1002/cbic.201600673	strict_double_cold	Coarse provenance	-0.0505319139166542	Double
DOI:10.1002/cbic.201600697	strict_double_cold	Coarse provenance	0.0724903728883238	Double
DOI:10.1002/pro.5560071201	scaffold_cold	Coarse provenance	-0.0951415286847969	Scaffold
DOI:10.1006/jmbi.2000.4032	strict_double_cold	Coarse provenance	-0.0106264512585194	Double
DOI:10.1016/j.bioorg.2006.11.002	strict_double_cold	Coarse provenance	0.018904675762934	Double
DOI:10.1016/j.bioorg.2007.03.001	scaffold_cold	Coarse provenance	-0.119936356153224	Scaffold
DOI:10.1016/j.bioorg.2017.02.006	scaffold_cold	Coarse provenance	0.00516705626070599	Scaffold
DOI:10.1016/j.bmc.2005.09.050	scaffold_cold	Coarse provenance	0.0882891970415124	Scaffold
DOI:10.1016/j.bmc.2005.09.050	strict_double_cold	Coarse provenance	0.203086115750169	Double
DOI:10.1016/j.bmc.2006.07.028	strict_double_cold	Coarse provenance	0.127542170623577	Double
DOI:10.1016/j.bmc.2007.01.044	strict_double_cold	Coarse provenance	-0.0148414571011954	Double
DOI:10.1016/j.bmc.2007.01.044	protein_identity_cold	Coarse provenance	0.00515916323803203	Protein
DOI:10.1016/j.bmc.2007.02.010	scaffold_cold	Coarse provenance	-0.0555129896693387	Scaffold
DOI:10.1016/j.bmcl.2004.11.010	scaffold_cold	Coarse provenance	0.0311676843261428	Scaffold
DOI:10.1016/j.bmcl.2008.06.070	protein_identity_cold	Coarse provenance	-0.00537293823013756	Protein
DOI:10.1016/j.bmcl.2008.06.070	strict_double_cold	Coarse provenance	0.0552859225495988	Double
DOI:10.1016/j.ccr.2006.12.017	strict_double_cold	Coarse provenance	0.0745988548260097	Double
DOI:10.1016/j.chembiol.2004.11.007	strict_double_cold	Coarse provenance	0.00398078995998237	Double
DOI:10.1016/j.chembiol.2006.06.007	strict_double_cold	Coarse provenance	-0.153615185321298	Double
DOI:10.1016/j.chembiol.2007.10.011	scaffold_cold	Coarse provenance	0.0275026569837718	Scaffold
DOI:10.1016/j.chembiol.2007.10.011	pair_cold_entities_seen	Coarse provenance	-0.0578682366259279	Pair
DOI:10.1016/j.chembiol.2007.12.013	protein_identity_cold	Coarse provenance	-0.0760152568036937	Protein
DOI:10.1016/j.chembiol.2007.12.013	strict_double_cold	Coarse provenance	0.00773917007731286	Double
DOI:10.1016/j.chembiol.2010.01.008	scaffold_cold	Coarse provenance	-0.147925770921877	Scaffold
DOI:10.1016/j.chembiol.2010.01.008	strict_double_cold	Coarse provenance	-0.0117459249016417	Double
DOI:10.1016/j.chembiol.2010.02.007	scaffold_cold	Coarse provenance	0.110826307066766	Scaffold
DOI:10.1016/j.chembiol.2010.02.007	strict_double_cold	Coarse provenance	-0.0538900986948221	Double
DOI:10.1016/j.chembiol.2011.02.011	strict_double_cold	Coarse provenance	-0.151486176206773	Double
DOI:10.1016/j.chembiol.2011.05.010	strict_double_cold	Coarse provenance	-0.077399014601386	Double
DOI:10.1016/j.chembiol.2011.05.010	scaffold_cold	Coarse provenance	0.15415977133803	Scaffold
DOI:10.1016/j.chembiol.2016.06.017	protein_identity_cold	Coarse provenance	-0.10955450633992	Protein
DOI:10.1016/j.chembiol.2016.06.017	strict_double_cold	Coarse provenance	-0.0857176840402092	Double
DOI:10.1016/j.chembiol.2016.10.008	strict_double_cold	Coarse provenance	0.00542922134337139	Double
DOI:10.1016/j.chembiol.2016.12.011	strict_double_cold	Coarse provenance	-0.194958586422421	Double
DOI:10.1016/j.chembiol.2017.01.006	strict_double_cold	Coarse provenance	-0.0239090025536201	Double
DOI:10.1016/s1074-5521(02)00125-4	strict_double_cold	Coarse provenance	-0.0558979355184129	Double
DOI:10.1016/s1074-5521(02)00125-4	protein_identity_cold	Coarse provenance	0.0561992326512421	Protein
DOI:10.1016/s1074-5521(97)90194-0	scaffold_cold	Coarse provenance	0.0840120379308068	Scaffold
DOI:10.1016/s1074-5521(98)90083-7	protein_identity_cold	Coarse provenance	0.100240045344603	Protein
DOI:10.1016/s1074-5521(98)90083-7	strict_double_cold	Coarse provenance	-0.0446381847149723	Double
DOI:10.1016/s1074-5521(98)90168-5	strict_double_cold	Coarse provenance	0.0537476108177896	Double
DOI:10.1016/s1097-2765(05)00089-4	strict_double_cold	Coarse provenance	-0.0379681276430807	Double
DOI:10.1016/s1097-2765(05)00089-4	protein_identity_cold	Coarse provenance	-0.126654577951623	Protein
DOI:10.1021/acs.biochem.5b00431	strict_double_cold	Coarse provenance	0.054202369371901	Double
DOI:10.1021/acs.biochem.5b00431	protein_identity_cold	Coarse provenance	-0.211764450200371	Protein
DOI:10.1021/acs.biochem.5b01325	strict_double_cold	Coarse provenance	-0.0620941966500371	Double
DOI:10.1021/acs.biochem.6b00638	strict_double_cold	Coarse provenance	0.122218887602104	Double
DOI:10.1021/acs.biochem.6b00954	strict_double_cold	Coarse provenance	-0.102604749599686	Double
DOI:10.1021/acs.biochem.6b01019	strict_double_cold	Coarse provenance	-0.0112719275197219	Double
DOI:10.1021/acs.biochem.6b01019	protein_identity_cold	Coarse provenance	-0.19076117229141	Protein
DOI:10.1021/acs.biochem.6b01152	strict_double_cold	Coarse provenance	0.0492839388638242	Double
DOI:10.1021/acs.biochem.6b01267	strict_double_cold	Coarse provenance	-0.087939064317827	Double
DOI:10.1021/acs.biochem.6b01308	protein_identity_cold	Coarse provenance	0.0546178383217882	Protein
DOI:10.1021/acs.biochem.7b00041	protein_identity_cold	Coarse provenance	0.0176437846119904	Protein
DOI:10.1021/acs.biochem.7b00041	strict_double_cold	Coarse provenance	-0.0168014642329752	Double
DOI:10.1021/acs.biochem.7b00078	protein_identity_cold	Coarse provenance	-0.0926421816967895	Protein
DOI:10.1021/acs.jmedchem.1c01307	strict_double_cold	Coarse provenance	0.0396113544377212	Double
DOI:10.1021/acschembio.5b00291	strict_double_cold	Coarse provenance	0.174658801641276	Double
DOI:10.1021/acschembio.5b00370	strict_double_cold	Coarse provenance	-0.23983686395809	Double
DOI:10.1021/acschembio.5b00398	strict_double_cold	Coarse provenance	-0.120985399383402	Double
DOI:10.1021/acschembio.5b00839	strict_double_cold	Coarse provenance	0.0777855205900086	Double
DOI:10.1021/acschembio.5b01018	pair_cold_entities_seen	Coarse provenance	0.0130817465405269	Pair
DOI:10.1021/acschembio.5b01018	scaffold_cold	Coarse provenance	0.0187660055649829	Scaffold
DOI:10.1021/acschembio.6b00156	strict_double_cold	Coarse provenance	0.0218013602544256	Double
DOI:10.1021/acschembio.6b00555	protein_identity_cold	Coarse provenance	0.0671069034521236	Protein
DOI:10.1021/acschembio.6b00646	strict_double_cold	Coarse provenance	-0.0926786685129948	Double
DOI:10.1021/acschembio.6b00646	protein_identity_cold	Coarse provenance	-0.102838595113184	Protein
DOI:10.1021/acschembio.6b00709	pair_cold_entities_seen	Coarse provenance	0.122763038552245	Pair
DOI:10.1021/acschembio.6b00709	scaffold_cold	Coarse provenance	-0.0171952965480703	Scaffold
DOI:10.1021/acschembio.6b00720	strict_double_cold	Coarse provenance	-0.0131663745856517	Double
DOI:10.1021/acschembio.6b00747	scaffold_cold	Coarse provenance	-0.0268471355824658	Scaffold
DOI:10.1021/acschembio.6b00962	scaffold_cold	Coarse provenance	0.0314405249286713	Scaffold
DOI:10.1021/acschembio.6b00962	strict_double_cold	Coarse provenance	0.0596658460079939	Double
DOI:10.1021/acschembio.7b00062	strict_double_cold	Coarse provenance	0.0487739323097349	Double
DOI:10.1021/acschembio.7b00062	protein_identity_cold	Coarse provenance	0.000242108052856349	Protein
DOI:10.1021/acschembio.7b00091	strict_double_cold	Coarse provenance	-0.0992919977448944	Double
DOI:10.1021/bi000930v	pair_cold_entities_seen	Coarse provenance	-0.0171475155473469	Pair
DOI:10.1021/bi000930v	scaffold_cold	Coarse provenance	-0.0669537089931791	Scaffold
DOI:10.1021/bi00405a032	strict_double_cold	Coarse provenance	-0.0388184286984587	Double
DOI:10.1021/bi030031h	protein_identity_cold	Coarse provenance	-0.0713703698777612	Protein
DOI:10.1021/bi047692e	scaffold_cold	Coarse provenance	-0.0797875627603901	Scaffold
DOI:10.1021/bi1005283	strict_double_cold	Coarse provenance	-0.11472064210328	Double
DOI:10.1021/bi1006354	strict_double_cold	Coarse provenance	0.0259341942984695	Double
DOI:10.1021/bi1006354	protein_identity_cold	Coarse provenance	-0.0623174152386977	Protein
DOI:10.1021/bi1017182	strict_double_cold	Coarse provenance	-0.314047299211879	Double
DOI:10.1021/bi300514j	strict_double_cold	Coarse provenance	0.183608390854412	Double
DOI:10.1021/bi400740x	protein_identity_cold	Coarse provenance	-0.0179039519376992	Protein
DOI:10.1021/bi5004519	strict_double_cold	Coarse provenance	-0.141402008915639	Double
DOI:10.1021/bi500561h	strict_double_cold	Coarse provenance	0.0828788437458009	Double
DOI:10.1021/bi500561h	scaffold_cold	Coarse provenance	0.0742121403113791	Scaffold
DOI:10.1021/bi500887n	strict_double_cold	Coarse provenance	0.0496292877388824	Double
DOI:10.1021/bi7018282	strict_double_cold	Coarse provenance	0.153633829771666	Double
DOI:10.1021/bi9005896	strict_double_cold	Coarse provenance	-0.00123509358973678	Double
DOI:10.1021/cb200508b	strict_double_cold	Coarse provenance	-0.0581685834927683	Double
DOI:10.1021/cb300671s	scaffold_cold	Coarse provenance	-0.148923767527301	Scaffold
DOI:10.1021/cb400075f	scaffold_cold	Coarse provenance	0.111633552317628	Scaffold
DOI:10.1021/cb4002552	strict_double_cold	Coarse provenance	-0.0536142144474941	Double
DOI:10.1021/cb400371r	protein_identity_cold	Coarse provenance	0.0171322459804914	Protein
DOI:10.1021/cb400371r	strict_double_cold	Coarse provenance	0.069380118976747	Double
DOI:10.1021/cb400407c	scaffold_cold	Coarse provenance	0.0989743865569772	Scaffold
DOI:10.1021/cb500355c	strict_double_cold	Coarse provenance	0.0438688790473895	Double
DOI:10.1021/cb5005178	strict_double_cold	Coarse provenance	-0.0233968763816778	Double
DOI:10.1021/cb5005178	protein_identity_cold	Coarse provenance	-0.0387107119460777	Protein
DOI:10.1021/cb500820b	pair_cold_entities_seen	Coarse provenance	0.131309143082344	Pair
DOI:10.1021/cb500820b	scaffold_cold	Coarse provenance	-0.126923094582295	Scaffold
DOI:10.1021/cb500917m	strict_double_cold	Coarse provenance	0.0478759632072315	Double
DOI:10.1021/cb600311v	strict_double_cold	Coarse provenance	0.112968146222857	Double
DOI:10.1021/cb700025j	scaffold_cold	Coarse provenance	-0.0583108580060673	Scaffold
DOI:10.1021/cb700166z	strict_double_cold	Coarse provenance	-0.00361578027694274	Double
DOI:10.1021/cb800162x	scaffold_cold	Coarse provenance	-0.185485825430653	Scaffold
DOI:10.1021/cc0501561	strict_double_cold	Coarse provenance	-0.0503444172241241	Double
DOI:10.1021/ja011034p	pair_cold_entities_seen	Coarse provenance	0.0512883540831404	Pair
DOI:10.1021/ja057257n	pair_cold_entities_seen	Coarse provenance	0.045871875808635	Pair
DOI:10.1021/ja057257n	scaffold_cold	Coarse provenance	0.0169231465250742	Scaffold
DOI:10.1021/jm030120s	pair_cold_entities_seen	Coarse provenance	-0.0337257898351812	Pair
DOI:10.1021/jm030121k	pair_cold_entities_seen	Coarse provenance	0.175396918173701	Pair
DOI:10.1021/jm030121k	scaffold_cold	Coarse provenance	0.133414486217268	Scaffold
DOI:10.1021/jm040037k	scaffold_cold	Coarse provenance	-0.0269834465226059	Scaffold
DOI:10.1021/jm049137g	scaffold_cold	Coarse provenance	0.0747855828502146	Scaffold
DOI:10.1021/jm050921q	protein_identity_cold	Coarse provenance	0.125373215997965	Protein
DOI:10.1021/jm050921q	strict_double_cold	Coarse provenance	0.0541551174218488	Double
DOI:10.1021/jm061465o	protein_identity_cold	Coarse provenance	0.0874739853310944	Protein
DOI:10.1021/jm070332f	protein_identity_cold	Coarse provenance	0.0874739853310945	Protein
DOI:10.1021/jm0704550	strict_double_cold	Coarse provenance	-0.0217576919135659	Double
DOI:10.1021/jm070487n	strict_double_cold	Coarse provenance	0.0687297620135452	Double
DOI:10.1021/jm101625x	protein_identity_cold	Coarse provenance	-0.0127070485231989	Protein
DOI:10.1021/jm101625x	strict_double_cold	Coarse provenance	-0.00413713713569457	Double
DOI:10.1021/jm201734r	strict_double_cold	Coarse provenance	-0.0167877886111387	Double
DOI:10.1021/jm201734r	protein_identity_cold	Coarse provenance	-0.0734107303254964	Protein
DOI:10.1021/jm701266y	scaffold_cold	Coarse provenance	-0.119367657163383	Scaffold
DOI:10.1021/jm701266y	pair_cold_entities_seen	Coarse provenance	-0.0840622953754717	Pair
DOI:10.1021/jm800571m	strict_double_cold	Coarse provenance	-0.0338898979399139	Double
DOI:10.1021/jm800797n	strict_double_cold	Coarse provenance	-0.0110894468278632	Double
DOI:10.1021/jm800797n	protein_identity_cold	Coarse provenance	-0.0465675556270999	Protein
DOI:10.1021/jm8011849	strict_double_cold	Coarse provenance	-0.0810794522830055	Double
DOI:10.1021/jm801475n	strict_double_cold	Coarse provenance	0.0755329498119863	Double
DOI:10.1021/jm801475n	protein_identity_cold	Coarse provenance	-0.0198114594397569	Protein
DOI:10.1021/jm801627a	protein_identity_cold	Coarse provenance	0.0130885839783085	Protein
DOI:10.1021/jm801627a	strict_double_cold	Coarse provenance	-0.142611325638356	Double
DOI:10.1021/jm801643b	scaffold_cold	Coarse provenance	-0.0676768150294515	Scaffold
DOI:10.1021/jm900128w	strict_double_cold	Coarse provenance	-0.349736325903772	Double
DOI:10.1021/jm9002928	pair_cold_entities_seen	Coarse provenance	-0.104079544824517	Pair
DOI:10.1021/jm9002928	scaffold_cold	Coarse provenance	-0.00572014030438783	Scaffold
DOI:10.1021/jm900472s	scaffold_cold	Coarse provenance	-0.0640939286781116	Scaffold
DOI:10.1038/nchembio.1246	scaffold_cold	Coarse provenance	0.110136609195248	Scaffold
DOI:10.1038/nchembio.162	pair_cold_entities_seen	Coarse provenance	-0.203587698941976	Pair
DOI:10.1038/nchembio.162	scaffold_cold	Coarse provenance	0.0394943573115641	Scaffold
DOI:10.1038/nchembio.1629	scaffold_cold	Coarse provenance	-0.0867437416788301	Scaffold
DOI:10.1038/nchembio.2134	strict_double_cold	Coarse provenance	-0.0393662814707741	Double
DOI:10.1038/nchembio.2208	strict_double_cold	Coarse provenance	-0.0539945277059519	Double
DOI:10.1038/nchembio.2209	strict_double_cold	Coarse provenance	-0.0268105264464771	Double
DOI:10.1038/nchembio.2304	scaffold_cold	Coarse provenance	-0.0714903613521081	Scaffold
DOI:10.1038/nchembio.2306	scaffold_cold	Coarse provenance	0.0533813063602763	Scaffold
DOI:10.1038/nchembio.481	strict_double_cold	Coarse provenance	-0.100301471896828	Double
DOI:10.1038/nsb770	scaffold_cold	Coarse provenance	-0.0310829200892021	Scaffold
DOI:10.1038/sj.bjp.0706048	strict_double_cold	Coarse provenance	-0.015811271105865	Double
DOI:10.1038/sj.bjp.0706048	protein_identity_cold	Coarse provenance	-0.0426751622492225	Protein
DOI:10.1073/pnas.0504952102	scaffold_cold	Coarse provenance	-0.0226761688476446	Scaffold
DOI:10.1073/pnas.0504952102	pair_cold_entities_seen	Coarse provenance	0.0270877867902904	Pair
DOI:10.1073/pnas.0709662105	strict_double_cold	Coarse provenance	0.120032331045509	Double
DOI:10.1074/jbc.m109.017632	strict_double_cold	Coarse provenance	-0.248153131025212	Double
DOI:10.1074/jbc.m109.017632	protein_identity_cold	Coarse provenance	-0.101144491145567	Protein
DOI:10.1074/jbc.m109.067967	strict_double_cold	Coarse provenance	-0.0521716446121816	Double
DOI:10.1074/jbc.m110.164293	strict_double_cold	Coarse provenance	-0.320173918513851	Double
DOI:10.1074/jbc.m110.164293	protein_identity_cold	Coarse provenance	0.00667245775566658	Protein
DOI:10.1074/jbc.m110.181594	protein_identity_cold	Coarse provenance	-0.0410758751500112	Protein
DOI:10.1074/jbc.m111.290619	protein_identity_cold	Coarse provenance	-0.0613051232801151	Protein
DOI:10.1074/jbc.m112.414516	strict_double_cold	Coarse provenance	0.163068602295217	Double
DOI:10.1074/jbc.m112.442335	strict_double_cold	Coarse provenance	-0.0258173971575252	Double
DOI:10.1074/jbc.m113.479303	protein_identity_cold	Coarse provenance	0.187298102511599	Protein
DOI:10.1074/jbc.m113.487777	strict_double_cold	Coarse provenance	0.16044426910266	Double
DOI:10.1074/jbc.m113.489153	strict_double_cold	Coarse provenance	0.158157114083209	Double
DOI:10.1074/jbc.m113.490706	strict_double_cold	Coarse provenance	0.0849405796165503	Double
DOI:10.1074/jbc.m113.490706	protein_identity_cold	Coarse provenance	-0.0209111348430312	Protein
DOI:10.1074/jbc.m113.493569	scaffold_cold	Coarse provenance	0.0339537376640604	Scaffold
DOI:10.1074/jbc.m113.493767	strict_double_cold	Coarse provenance	0.00976766499419149	Double
DOI:10.1074/jbc.m113.497990	scaffold_cold	Coarse provenance	0.00867940906667862	Scaffold
DOI:10.1074/jbc.m113.497990	strict_double_cold	Coarse provenance	0.0868750907100081	Double
DOI:10.1074/jbc.m113.501353	strict_double_cold	Coarse provenance	0.142238095296616	Double
DOI:10.1074/jbc.m113.501353	protein_identity_cold	Coarse provenance	-0.191376967079744	Protein
DOI:10.1074/jbc.m113.503714	strict_double_cold	Coarse provenance	0.17089855931968	Double
DOI:10.1074/jbc.m113.505503	pair_cold_entities_seen	Coarse provenance	-0.00283440552579487	Pair
DOI:10.1074/jbc.m113.507756	protein_identity_cold	Coarse provenance	0.0806818628280814	Protein
DOI:10.1074/jbc.m113.507756	strict_double_cold	Coarse provenance	0.0346137543880173	Double
DOI:10.1074/jbc.m113.510743	strict_double_cold	Coarse provenance	0.450381509722229	Double
DOI:10.1074/jbc.m113.514646	strict_double_cold	Coarse provenance	-0.233548286265349	Double
DOI:10.1074/jbc.m113.519421	strict_double_cold	Coarse provenance	0.0312543027130002	Double
DOI:10.1074/jbc.m113.521708	strict_double_cold	Coarse provenance	-0.0315942109492694	Double
DOI:10.1074/jbc.m113.523183	strict_double_cold	Coarse provenance	-0.108025937414741	Double
DOI:10.1074/jbc.m113.528695	scaffold_cold	Coarse provenance	0.414107380956337	Scaffold
DOI:10.1074/jbc.m113.533885	strict_double_cold	Coarse provenance	-0.0209143869896238	Double
DOI:10.1074/jbc.m113.534859	protein_identity_cold	Coarse provenance	-0.380878083297938	Protein
DOI:10.1074/jbc.m114.553248	strict_double_cold	Coarse provenance	-0.0552153647674005	Double
DOI:10.1074/jbc.m114.555052	strict_double_cold	Coarse provenance	0.053532908220554	Double
DOI:10.1074/jbc.m114.559062	pair_cold_entities_seen	Coarse provenance	-0.195682467900527	Pair
DOI:10.1074/jbc.m114.564278	strict_double_cold	Coarse provenance	0.0134396551256465	Double
DOI:10.1074/jbc.m114.564278	protein_identity_cold	Coarse provenance	0.139202237759252	Protein
DOI:10.1074/jbc.m114.566729	strict_double_cold	Coarse provenance	-0.0827182278355657	Double
DOI:10.1074/jbc.m114.569707	scaffold_cold	Coarse provenance	-0.0658591557667061	Scaffold
DOI:10.1074/jbc.m114.571216	protein_identity_cold	Coarse provenance	-0.0705444814677415	Protein
DOI:10.1074/jbc.m114.571737	strict_double_cold	Coarse provenance	-0.0392208991431438	Double
DOI:10.1074/jbc.m702316200	strict_double_cold	Coarse provenance	0.125223534156451	Double
DOI:10.1074/jbc.m707463200	strict_double_cold	Coarse provenance	-0.0822889082307572	Double
DOI:10.1074/jbc.m707463200	scaffold_cold	Coarse provenance	-0.760432151818556	Scaffold
DOI:10.1111/cbdd.12050	protein_identity_cold	Coarse provenance	0.0512763137250126	Protein
DOI:10.1111/cbdd.12050	strict_double_cold	Coarse provenance	0.0881562690649915	Double
DOI:10.1111/cbdd.12161	strict_double_cold	Coarse provenance	-0.0470875059439478	Double
DOI:10.1111/cbdd.12728	strict_double_cold	Coarse provenance	0.0447888152632589	Double
DOI:10.1111/cbdd.12801	strict_double_cold	Coarse provenance	0.0498297508728065	Double
DOI:10.1111/j.1747-0285.2007.00535.x	scaffold_cold	Coarse provenance	0.111078830103265	Scaffold
DOI:10.1111/j.1747-0285.2008.00719.x	strict_double_cold	Coarse provenance	-0.0430942738337216	Double
DOI:10.1111/j.1747-0285.2010.01010.x	strict_double_cold	Coarse provenance	0.0940265630352058	Double
DOI:10.1128/aac.00311-07	strict_double_cold	Coarse provenance	-0.0966178397014928	Double
DOI:10.1128/aac.00311-07	protein_identity_cold	Coarse provenance	-0.152848174995285	Protein
DOI:10.3109/14756366.2012.680063	strict_double_cold	Coarse provenance	0.0544661036312936	Double
DOI:10.3109/14756366.2012.757223	scaffold_cold	Coarse provenance	0.0256371981231179	Scaffold
DOI:10.3109/14756366.2012.757223	pair_cold_entities_seen	Coarse provenance	-0.0823363849008478	Pair
DOI:10.3109/14756366.2012.757223	strict_double_cold	Coarse provenance	0.0302744816684821	Double
DOI:10.3109/14756366.2012.757223	protein_identity_cold	Coarse provenance	-0.188108300211059	Protein
PMID:2547766	protein_identity_cold	Coarse provenance	0.287363087914763	Protein
PMID:3009454	strict_double_cold	Coarse provenance	0.0712631214649614	Double
PMID:3549712	protein_identity_cold	Coarse provenance	0.0348640225714906	Protein
PMID:3549712	strict_double_cold	Coarse provenance	0.0280405090677656	Double
ROW:60076	scaffold_cold	Coarse provenance	0.230924901396026	Scaffold
ROW:60077	scaffold_cold	Coarse provenance	-0.00620384525156215	Scaffold
ROW:60078	pair_cold_entities_seen	Coarse provenance	0.107195797778328	Pair
ROW:60079	pair_cold_entities_seen	Coarse provenance	0.258735845286566	Pair
ROW:60080	pair_cold_entities_seen	Coarse provenance	0.021502631100762	Pair
ROW:60081	scaffold_cold	Coarse provenance	0.0264933667037053	Scaffold
ROW:60082	pair_cold_entities_seen	Coarse provenance	0.0179087955973837	Pair
ROW:60083	pair_cold_entities_seen	Coarse provenance	0.0273866284987095	Pair
ROW:60084	pair_cold_entities_seen	Coarse provenance	-0.0705003715164828	Pair
ROW:60086	pair_cold_entities_seen	Coarse provenance	-0.0518367209977925	Pair
ROW:60087	pair_cold_entities_seen	Coarse provenance	0.0268984396128191	Pair
DOI:10.1002/cbic.201200524	protein_identity_cold	Coarse provenance	0.233107410311397	Protein
DOI:10.1002/cbic.201402512	scaffold_cold	Coarse provenance	5.83540664730875e-05	Scaffold
DOI:10.1002/cbic.201600673	scaffold_cold	Coarse provenance	0.282704189249374	Scaffold
DOI:10.1006/jmbi.2000.4032	protein_identity_cold	Coarse provenance	0.0160674805361437	Protein
DOI:10.1016/j.bmcl.2004.11.010	strict_double_cold	Coarse provenance	-0.303945218411789	Double
DOI:10.1021/acs.biochem.6b00954	scaffold_cold	Coarse provenance	-0.0817270513786437	Scaffold
DOI:10.1021/acschembio.5b01018	strict_double_cold	Coarse provenance	0.234784699953986	Double
DOI:10.1021/bi00405a032	protein_identity_cold	Coarse provenance	-0.117176607040964	Protein
DOI:10.1021/bi5004519	protein_identity_cold	Coarse provenance	0.0945287836812581	Protein
DOI:10.1021/cb200508b	scaffold_cold	Coarse provenance	-0.462875599861885	Scaffold
DOI:10.1021/cb300671s	strict_double_cold	Coarse provenance	0.0921214354262072	Double
DOI:10.1021/cb400407c	strict_double_cold	Coarse provenance	0.114774287646325	Double
DOI:10.1021/cc0501561	scaffold_cold	Coarse provenance	-0.0480748792538382	Scaffold
DOI:10.1021/jm040037k	strict_double_cold	Coarse provenance	0.180660694186247	Double
DOI:10.1021/jm800571m	protein_identity_cold	Coarse provenance	0.114129641644335	Protein
DOI:10.1021/jm801643b	pair_cold_entities_seen	Coarse provenance	-0.194624244594054	Pair
DOI:10.1073/pnas.0504952102	strict_double_cold	Coarse provenance	-0.0188140412685623	Double
DOI:10.1074/jbc.m110.181594	strict_double_cold	Coarse provenance	0.230303189579357	Double
DOI:10.1074/jbc.m112.442335	protein_identity_cold	Coarse provenance	-0.230223361745263	Protein
DOI:10.1074/jbc.m113.493569	strict_double_cold	Coarse provenance	-0.03142586348171	Double
DOI:10.1074/jbc.m113.514646	pair_cold_entities_seen	Coarse provenance	-0.00026847048945286	Pair
DOI:10.1074/jbc.m113.528695	strict_double_cold	Coarse provenance	0.0450864579381778	Double
DOI:10.1074/jbc.m113.534859	strict_double_cold	Coarse provenance	-0.107721572456234	Double
DOI:10.1074/jbc.m114.553248	protein_identity_cold	Coarse provenance	0.150064373202589	Protein
DOI:10.1074/jbc.m114.559062	protein_identity_cold	Coarse provenance	0.0148849692255975	Protein
DOI:10.1074/jbc.m114.559062	strict_double_cold	Coarse provenance	-0.192706216824955	Double
DOI:10.1074/jbc.m114.569707	strict_double_cold	Coarse provenance	-0.217457495754714	Double
ROW:60082	scaffold_cold	Coarse provenance	0.0446964254715381	Scaffold
ROW:60084	scaffold_cold	Coarse provenance	0.0458966381252098	Scaffold
DOI:10.1002/cbic.201000413	strict_double_cold	Coarse provenance	-0.0798848429922351	Double
DOI:10.1002/cbic.201300613	strict_double_cold	Coarse provenance	0.0554282510743481	Double
DOI:10.1002/cbic.201402579	scaffold_cold	Coarse provenance	0.118259952556222	Scaffold
DOI:10.1002/cbic.201402579	pair_cold_entities_seen	Coarse provenance	-0.158741054720501	Pair
DOI:10.1002/cbic.201600697	scaffold_cold	Coarse provenance	0.0245083708867582	Scaffold
DOI:10.1016/j.bmc.2006.07.028	protein_identity_cold	Coarse provenance	0.215197339814244	Protein
DOI:10.1016/j.bmc.2007.02.010	strict_double_cold	Coarse provenance	0.19503715104211	Double
DOI:10.1016/j.chembiol.2007.10.011	strict_double_cold	Coarse provenance	0.035881102355337	Double
DOI:10.1016/j.chembiol.2007.10.011	protein_identity_cold	Coarse provenance	-0.259832075622277	Protein
DOI:10.1016/s1074-5521(98)90168-5	protein_identity_cold	Coarse provenance	-0.00410714710136443	Protein
DOI:10.1021/acs.biochem.5b01325	protein_identity_cold	Coarse provenance	0.16884427991672	Protein
DOI:10.1021/acschembio.5b00370	scaffold_cold	Coarse provenance	0.170331002869581	Scaffold
DOI:10.1021/bi500561h	protein_identity_cold	Coarse provenance	-0.0335084342538863	Protein
DOI:10.1021/bi500561h	pair_cold_entities_seen	Coarse provenance	0.119702661086975	Pair
DOI:10.1021/cb200508b	pair_cold_entities_seen	Coarse provenance	-0.162211571852065	Pair
DOI:10.1021/jm701266y	strict_double_cold	Coarse provenance	0.321067682632893	Double
DOI:10.1021/jm701266y	protein_identity_cold	Coarse provenance	0.271333702930767	Protein
DOI:10.1021/jm800797n	scaffold_cold	Coarse provenance	0.112272860267439	Scaffold
DOI:10.1021/jm800797n	pair_cold_entities_seen	Coarse provenance	0.0321364367563773	Pair
DOI:10.1021/jm801643b	protein_identity_cold	Coarse provenance	-0.0584930736382023	Protein
DOI:10.1021/jm801643b	strict_double_cold	Coarse provenance	0.0277757541967554	Double
DOI:10.1021/jm9002928	protein_identity_cold	Coarse provenance	-0.309394514741637	Protein
DOI:10.1021/jm9002928	strict_double_cold	Coarse provenance	-0.0950661454217193	Double
DOI:10.1038/nchembio.162	protein_identity_cold	Coarse provenance	-0.286574689965985	Protein
DOI:10.1038/nchembio.2304	strict_double_cold	Coarse provenance	0.0457129132910135	Double
DOI:10.1074/jbc.m110.164293	scaffold_cold	Coarse provenance	-0.360234742601018	Scaffold
DOI:10.1074/jbc.m110.164293	pair_cold_entities_seen	Coarse provenance	0.265232734684014	Pair
DOI:10.1074/jbc.m114.571216	strict_double_cold	Coarse provenance	-0.426751333203796	Double
DOI:10.1111/cbdd.12161	protein_identity_cold	Coarse provenance	-0.066544467187829	Protein
DOI:10.1016/j.bioorg.2017.02.006	pair_cold_entities_seen	Coarse provenance	-0.0313652479797493	Pair
